t_s,x,dx_dt
0.872218,1.532257,-40.381234
0.872468,1.522112,-40.758148
0.872718,1.511873,-41.132547
0.872968,1.501541,-41.504407
0.873218,1.491116,-41.873705
0.873468,1.480599,-42.240419
0.873718,1.469991,-42.604527
0.873968,1.459292,-42.966005
0.874219,1.448503,-43.324831
0.874469,1.437624,-43.680983
0.874719,1.426657,-44.03444
0.874969,1.415602,-44.385179
0.875219,1.404459,-44.733179
0.875469,1.39323,-45.078418
0.875719,1.381914,-45.420875
0.875969,1.370514,-45.760529
0.876219,1.359029,-46.097359
0.876469,1.34746,-46.431344
0.876719,1.335807,-46.762463
0.876969,1.324073,-47.090696
0.877219,1.312256,-47.416023
0.877469,1.300359,-47.738424
0.877719,1.288381,-48.057879
0.877969,1.276324,-48.374367
0.87822,1.264188,-48.68787
0.87847,1.251975,-48.998369
0.87872,1.239683,-49.305843
0.87897,1.227316,-49.610275
0.87922,1.214872,-49.911644
0.87947,1.202354,-50.209934
0.87972,1.189761,-50.505125
0.87997,1.177095,-50.797198
0.88022,1.164357,-51.086137
0.88047,1.151546,-51.371923
0.88072,1.138665,-51.654539
0.88097,1.125713,-51.933966
0.88122,1.112691,-52.210189
0.88147,1.099601,-52.483189
0.88172,1.086443,-52.75295
0.88197,1.073219,-53.019456
0.882221,1.059927,-53.28269
0.882471,1.046571,-53.542635
0.882721,1.03315,-53.799275
0.882971,1.019665,-54.052596
0.883221,1.006117,-54.30258
0.883471,0.992507,-54.549214
0.883721,0.978836,-54.79248
0.883971,0.965104,-55.032365
0.884221,0.951313,-55.268854
0.884471,0.937463,-55.501932
0.884721,0.923555,-55.731585
0.884971,0.909591,-55.957798
0.885221,0.89557,-56.180557
0.885471,0.881494,-56.39985
0.885721,0.867363,-56.615661
0.885971,0.853179,-56.827979
0.886222,0.838942,-57.036789
0.886472,0.824654,-57.242079
0.886722,0.810314,-57.443837
0.886972,0.795925,-57.642049
0.887222,0.781486,-57.836704
0.887472,0.767,-58.02779
0.887722,0.752466,-58.215294
0.887972,0.737885,-58.399206
0.888222,0.723259,-58.579513
0.888472,0.708588,-58.756205
0.888722,0.693874,-58.929271
0.888972,0.679116,-59.0987
0.889222,0.664317,-59.264482
0.889472,0.649477,-59.426606
0.889722,0.634597,-59.585063
0.889972,0.619677,-59.739842
0.890223,0.60472,-59.890935
0.890473,0.589725,-60.038331
0.890723,0.574693,-60.182022
0.890973,0.559627,-60.321999
0.891223,0.544525,-60.458253
0.891473,0.52939,-60.590776
0.891723,0.514223,-60.719559
0.891973,0.499023,-60.844596
0.892223,0.483793,-60.965877
0.892473,0.468533,-61.083395
0.892723,0.453244,-61.197144
0.892973,0.437927,-61.307116
0.893223,0.422583,-61.413304
0.893473,0.407213,-61.515702
0.893723,0.391818,-61.614304
0.893973,0.376398,-61.709103
0.894224,0.360956,-61.800093
0.894474,0.345491,-61.88727
0.894724,0.330005,-61.970627
0.894974,0.314498,-62.05016
0.895224,0.298972,-62.125863
0.895474,0.283428,-62.197732
0.895724,0.267866,-62.265763
0.895974,0.252288,-62.32995
0.896224,0.236694,-62.390291
0.896474,0.221085,-62.446782
0.896724,0.205463,-62.499419
0.896974,0.189828,-62.548198
0.897224,0.174181,-62.593117
0.897474,0.158524,-62.634174
0.897724,0.142856,-62.671364
0.897974,0.12718,-62.704687
0.898225,0.111497,-62.73414
0.898475,0.095806,-62.759722
0.898725,0.080109,-62.78143
0.898975,0.064408,-62.799264
0.899225,0.048702,-62.813222
0.899475,0.032993,-62.823303
0.899725,0.017283,-62.829507
0.899975,0.001571,-62.831834
0.900225,-0.014141,-62.830283
0.900475,-0.029851,-62.824854
0.900725,-0.045561,-62.815548
0.900975,-0.061267,-62.802365
0.901225,-0.076969,-62.785307
0.901475,-0.092667,-62.764373
0.901725,-0.108359,-62.739566
0.901975,-0.124044,-62.710888
0.902226,-0.139722,-62.678338
0.902476,-0.155391,-62.641921
0.902726,-0.17105,-62.601638
0.902976,-0.186699,-62.557491
0.903226,-0.202337,-62.509483
0.903476,-0.217962,-62.457618
0.903726,-0.233573,-62.401898
0.903976,-0.24917,-62.342326
0.904226,-0.264752,-62.278908
0.904476,-0.280317,-62.211645
0.904726,-0.295865,-62.140544
0.904976,-0.311395,-62.065607
0.905226,-0.326905,-61.98684
0.905476,-0.342395,-61.904247
0.905726,-0.357865,-61.817834
0.905976,-0.373312,-61.727606
0.906227,-0.388736,-61.633568
0.906477,-0.404136,-61.535726
0.906727,-0.419511,-61.434087
0.906977,-0.43486,-61.328656
0.907227,-0.450183,-61.21944
0.907477,-0.465477,-61.106447
0.907727,-0.480743,-60.989681
0.907977,-0.49598,-60.869152
0.908227,-0.511185,-60.744867
0.908477,-0.526359,-60.616832
0.908727,-0.541501,-60.485057
0.908977,-0.556609,-60.349548
0.909227,-0.571683,-60.210315
0.909477,-0.586721,-60.067366
0.909727,-0.601724,-59.92071
0.909977,-0.616689,-59.770356
0.910228,-0.631616,-59.616313
0.910478,-0.646504,-59.458591
0.910728,-0.661353,-59.2972
0.910978,-0.67616,-59.132149
0.911228,-0.690926,-58.963448
0.911478,-0.705649,-58.791109
0.911728,-0.720328,-58.615141
0.911978,-0.734963,-58.435556
0.912228,-0.749553,-58.252364
0.912478,-0.764097,-58.065578
0.912728,-0.778593,-57.875207
0.912978,-0.793041,-57.681265
0.913228,-0.80744,-57.483763
0.913478,-0.82179,-57.282714
0.913728,-0.836089,-57.078129
0.913978,-0.850336,-56.870022
0.914229,-0.86453,-56.658405
0.914479,-0.878672,-56.443291
0.914729,-0.892759,-56.224694
0.914979,-0.906791,-56.002626
0.915229,-0.920767,-55.777103
0.915479,-0.934686,-55.548137
0.915729,-0.948548,-55.315743
0.915979,-0.962351,-55.079935
0.916229,-0.976094,-54.840728
0.916479,-0.989778,-54.598137
0.916729,-1.0034,-54.352176
0.916979,-1.01696,-54.10286
0.917229,-1.030458,-53.850206
0.917479,-1.043892,-53.594228
0.917729,-1.057261,-53.334942
0.917979,-1.070566,-53.072365
0.91823,-1.083804,-52.806513
0.91848,-1.096975,-52.537401
0.91873,-1.110079,-52.265047
0.91898,-1.123114,-51.989468
0.91923,-1.13608,-51.71068
0.91948,-1.148975,-51.4287
0.91973,-1.1618,-51.143547
0.91998,-1.174553,-50.855238
0.92023,-1.187234,-50.563789
0.92048,-1.199841,-50.269221
0.92073,-1.212375,-49.971549
0.92098,-1.224833,-49.670794
0.92123,-1.237216,-49.366974
0.92148,-1.249523,-49.060106
0.92173,-1.261752,-48.750211
0.92198,-1.273903,-48.437307
0.922231,-1.285976,-48.121414
0.922481,-1.29797,-47.802551
0.922731,-1.309883,-47.480738
0.922981,-1.321716,-47.155995
0.923231,-1.333467,-46.828341
0.923481,-1.345136,-46.497797
0.923731,-1.356722,-46.164384
0.923981,-1.368224,-45.828122
0.924231,-1.379641,-45.489031
0.924481,-1.390973,-45.147133
0.924731,-1.40222,-44.802448
0.924981,-1.41338,-44.454999
0.925231,-1.424453,-44.104806
0.925481,-1.435438,-43.751891
0.925731,-1.446334,-43.396276
0.925981,-1.457141,-43.037983
0.926232,-1.467858,-42.677033
0.926482,-1.478485,-42.31345
0.926732,-1.48902,-41.947255
0.926982,-1.499463,-41.578472
0.927232,-1.509814,-41.207122
0.927482,-1.520072,-40.83323
0.927732,-1.530236,-40.456817
0.927982,-1.540305,-40.077908
0.928232,-1.550279,-39.696525
0.928482,-1.560158,-39.312692
0.928732,-1.569941,-38.926433
0.928982,-1.579626,-38.537772
0.929232,-1.589214,-38.146732
0.929482,-1.598704,-37.753338
0.929732,-1.608095,-37.357614
0.929982,-1.617387,-36.959584
0.930233,-1.626579,-36.559274
0.930483,-1.635671,-36.156707
0.930733,-1.644662,-35.751909
0.930983,-1.653552,-35.344904
0.931233,-1.662339,-34.935718
0.931483,-1.671024,-34.524376
0.931733,-1.679605,-34.110903
0.931983,-1.688083,-33.695326
0.932233,-1.696457,-33.277668
0.932483,-1.704726,-32.857957
0.932733,-1.71289,-32.436218
0.932983,-1.720948,-32.012477
0.933233,-1.7289,-31.58676
0.933483,-1.736745,-31.159095
0.933733,-1.744483,-30.729506
0.933983,-1.752114,-30.29802
0.934234,-1.759636,-29.864665
0.934484,-1.767049,-29.429467
0.934734,-1.774354,-28.992452
0.934984,-1.781549,-28.553648
0.935234,-1.788634,-28.113082
0.935484,-1.795609,-27.670781
0.935734,-1.802473,-27.226772
0.935984,-1.809226,-26.781083
0.936234,-1.815867,-26.333741
0.936484,-1.822396,-25.884773
0.936734,-1.828812,-25.434209
0.936984,-1.835116,-24.982074
0.937234,-1.841306,-24.528398
0.937484,-1.847383,-24.073208
0.937734,-1.853346,-23.616533
0.937984,-1.859194,-23.158399
0.938235,-1.864928,-22.698837
0.938485,-1.870546,-22.237874
0.938735,-1.876049,-21.775538
0.938985,-1.881437,-21.311859
0.939235,-1.886708,-20.846864
0.939485,-1.891863,-20.380582
0.939735,-1.896901,-19.913043
0.939985,-1.901822,-19.444275
0.940235,-1.906625,-18.974307
0.940485,-1.911311,-18.503168
0.940735,-1.915879,-18.030886
0.940985,-1.920329,-17.557493
0.941235,-1.92466,-17.083015
0.941485,-1.928872,-16.607483
0.941735,-1.932965,-16.130927
0.941985,-1.936939,-15.653374
0.942236,-1.940794,-15.174856
0.942486,-1.944529,-14.695401
0.942736,-1.948143,-14.21504
0.942986,-1.951638,-13.733801
0.943236,-1.955012,-13.251714
0.943486,-1.958265,-12.768809
0.943736,-1.961398,-12.285117
0.943986,-1.964409,-11.800666
0.944236,-1.9673,-11.315487
0.944486,-1.970069,-10.82961
0.944736,-1.972716,-10.343064
0.944986,-1.975241,-9.85588
0.945236,-1.977645,-9.368088
0.945486,-1.979926,-8.879718
0.945736,-1.982086,-8.390799
0.945986,-1.984123,-7.901363
0.946237,-1.986037,-7.411439
0.946487,-1.987829,-6.921058
0.946737,-1.989499,-6.430249
0.946987,-1.991045,-5.939044
0.947237,-1.992469,-5.447472
0.947487,-1.99377,-4.955564
0.947737,-1.994947,-4.46335
0.947987,-1.996002,-3.970861
0.948237,-1.996933,-3.478127
0.948487,-1.997741,-2.985178
0.948737,-1.998426,-2.492044
0.948987,-1.998988,-1.998757
0.949237,-1.999426,-1.505347
0.949487,-1.999741,-1.011844
0.949737,-1.999932,-0.518278
0.949987,-2.0,-0.02468
0.950238,-1.999944,0.468919
0.950488,-1.999765,0.962489
0.950738,-1.999463,1.456
0.950988,-1.999037,1.949421
0.951238,-1.998488,2.442722
0.951488,-1.997816,2.935872
0.951738,-1.99702,3.428841
0.951988,-1.996101,3.921598
0.952238,-1.995058,4.414113
0.952488,-1.993893,4.906356
0.952738,-1.992605,5.398296
0.952988,-1.991193,5.889903
0.953238,-1.989659,6.381146
0.953488,-1.988002,6.871996
0.953738,-1.986222,7.362421
0.953988,-1.98432,7.852392
0.954239,-1.982295,8.341878
0.954489,-1.980148,8.83085
0.954739,-1.977879,9.319277
0.954989,-1.975487,9.807128
0.955239,-1.972974,10.294374
0.955489,-1.970339,10.780985
0.955739,-1.967582,11.266931
0.955989,-1.964704,11.752181
0.956239,-1.961705,12.236706
0.956489,-1.958584,12.720475
0.956739,-1.955343,13.20346
0.956989,-1.951981,13.68563
0.957239,-1.948498,14.166955
0.957489,-1.944896,14.647405
0.957739,-1.941173,15.126952
0.957989,-1.93733,15.605566
0.95824,-1.933368,16.083216
0.95849,-1.929287,16.559873
0.95874,-1.925086,17.035509
0.95899,-1.920767,17.510093
0.95924,-1.916329,17.983597
0.95949,-1.911773,18.45599
0.95974,-1.907099,18.927245
0.95999,-1.902307,19.397332
0.96024,-1.897398,19.866221
0.96049,-1.892372,20.333884
0.96074,-1.887229,20.800293
0.96099,-1.881969,21.265418
0.96124,-1.876593,21.72923
0.96149,-1.871102,22.191701
0.96174,-1.865495,22.652803
0.96199,-1.859773,23.112507
0.962241,-1.853936,23.570784
0.962491,-1.847984,24.027607
0.962741,-1.841919,24.482947
0.962991,-1.83574,24.936776
0.963241,-1.829448,25.389065
0.963491,-1.823042,25.839788
0.963741,-1.816525,26.288917
0.963991,-1.809895,26.736422
0.964241,-1.803153,27.182278
0.964491,-1.7963,27.626456
0.964741,-1.789337,28.068929
0.964991,-1.782263,28.50967
0.965241,-1.775079,28.948652
0.965491,-1.767785,29.385846
0.965741,-1.760382,29.821228
0.965991,-1.752871,30.254768
0.966242,-1.745251,30.686442
0.966492,-1.737524,31.116222
0.966742,-1.729689,31.544081
0.966992,-1.721748,31.969994
0.967242,-1.7137,32.393933
0.967492,-1.705547,32.815874
0.967742,-1.697289,33.235789
0.967992,-1.688925,33.653653
0.968242,-1.680458,34.06944
0.968492,-1.671886,34.483124
0.968742,-1.663212,34.894681
0.968992,-1.654435,35.304083
0.969242,-1.645556,35.711307
0.969492,-1.636575,36.116327
0.969742,-1.627493,36.519118
0.969992,-1.618311,36.919656
0.970243,-1.609029,37.317914
0.970493,-1.599648,37.71387
0.970743,-1.590167,38.107498
0.970993,-1.580589,38.498774
0.971243,-1.570913,38.887675
0.971493,-1.561141,39.274175
0.971743,-1.551272,39.658251
0.971993,-1.541307,40.03988
0.972243,-1.531247,40.419038
0.972493,-1.521093,40.795702
0.972743,-1.510844,41.169847
0.972993,-1.500503,41.541452
0.973243,-1.490068,41.910493
0.973493,-1.479542,42.276948
0.973743,-1.468925,42.640793
0.973993,-1.458217,43.002007
0.974244,-1.447419,43.360567
0.974494,-1.436531,43.716451
0.974744,-1.425555,44.069637
0.974994,-1.414491,44.420103
0.975244,-1.40334,44.767827
0.975494,-1.392102,45.112789
0.975744,-1.380778,45.454967
0.975994,-1.369369,45.794339
0.976244,-1.357875,46.130886
0.976494,-1.346298,46.464585
0.976744,-1.334638,46.795416
0.976994,-1.322895,47.12336
0.977244,-1.31107,47.448395
0.977494,-1.299165,47.770502
0.977744,-1.287179,48.089661
0.977994,-1.275114,48.405852
0.978245,-1.262971,48.719056
0.978495,-1.250749,49.029253
0.978745,-1.23845,49.336424
0.978995,-1.226075,49.64055
0.979245,-1.213624,49.941612
0.979495,-1.201098,50.239593
0.979745,-1.188498,50.534473
0.979995,-1.175825,50.826234
0.980245,-1.163079,51.114858
0.980495,-1.150261,51.400328
0.980745,-1.137372,51.682625
0.980995,-1.124414,51.961733
0.981245,-1.111385,52.237634
0.981495,-1.098289,52.510311
0.981745,-1.085124,52.779748
0.981995,-1.071892,53.045927
0.982246,-1.058595,53.308832
0.982496,-1.045232,53.568448
0.982746,-1.031804,53.824757
0.982996,-1.018313,54.077745
0.983246,-1.004759,54.327395
0.983496,-0.991143,54.573692
0.983746,-0.977465,54.816621
0.983996,-0.963728,55.056167
0.984246,-0.949931,55.292316
0.984496,-0.936075,55.525052
0.984746,-0.922161,55.754361
0.984996,-0.908191,55.980229
0.985246,-0.894165,56.202643
0.985496,-0.880083,56.421588
0.985746,-0.865947,56.63705
0.985996,-0.851758,56.849018
0.986247,-0.837516,57.057477
0.986497,-0.823222,57.262414
0.986747,-0.808878,57.463818
0.986997,-0.794483,57.661675
0.987247,-0.78004,57.855974
0.987497,-0.765548,58.046702
0.987747,-0.75101,58.233847
0.987997,-0.736424,58.417399
0.988247,-0.721794,58.597345
0.988497,-0.707119,58.773675
0.988747,-0.6924,58.946378
0.988997,-0.677638,59.115443
0.989247,-0.662835,59.280859
0.989497,-0.647991,59.442617
0.989747,-0.633107,59.600707
0.989997,-0.618183,59.755118
0.990248,-0.603222,59.905841
0.990498,-0.588223,60.052867
0.990748,-0.573188,60.196187
0.990998,-0.558118,60.335792
0.991248,-0.543013,60.471674
0.991498,-0.527875,60.603823
0.991748,-0.512704,60.732232
0.991998,-0.497502,60.856893
0.992248,-0.482268,60.977798
0.992498,-0.467005,61.09494
0.992748,-0.451714,61.208311
0.992998,-0.436394,61.317905
0.993248,-0.421047,61.423714
0.993498,-0.405675,61.525733
0.993748,-0.390277,61.623955
0.993998,-0.374855,61.718373
0.994249,-0.35941,61.808983
0.994499,-0.343943,61.895778
0.994749,-0.328455,61.978753
0.994999,-0.312947,62.057903
0.995249,-0.297419,62.133223
0.995499,-0.281872,62.204708
0.995749,-0.266309,62.272354
0.995999,-0.250729,62.336158
0.996249,-0.235133,62.396114
0.996499,-0.219523,62.452219
0.996749,-0.2039,62.50447
0.996999,-0.188264,62.552864
0.997249,-0.172616,62.597397
0.997499,-0.156957,62.638067
0.997749,-0.141289,62.674871
0.997999,-0.125612,62.707807
0.99825,-0.109928,62.736873
0.9985,-0.094236,62.762067
0.99875,-0.078539,62.783388
0.999,-0.062837,62.800834
0.99925,-0.047131,62.814404
0.9995,-0.031422,62.824098
0.99975,-0.015712,62.829914
1.0,-0.0,62.831853
