t_ms,V_mV,m,h,n
5.86,7.6097,0.09625,0.58131,0.32723
5.87,7.7046,0.09708,0.58095,0.32746
5.88,7.8002,0.09792,0.58059,0.32768
5.89,7.8965,0.09876,0.58022,0.32791
5.9,7.9937,0.09961,0.57984,0.32814
5.91,8.0917,0.10048,0.57946,0.32838
5.92,8.1906,0.10135,0.57907,0.32862
5.93,8.2904,0.10224,0.57868,0.32886
5.94,8.3911,0.10313,0.57828,0.3291
5.95,8.4928,0.10404,0.57788,0.32935
5.96,8.5955,0.10495,0.57747,0.3296
5.97,8.6993,0.10588,0.57706,0.32986
5.98,8.8042,0.10682,0.57663,0.33012
5.99,8.9102,0.10777,0.57621,0.33038
6.0,9.0175,0.10873,0.57577,0.33064
6.01,9.126,0.10971,0.57533,0.33091
6.02,9.2358,0.1107,0.57489,0.33118
6.03,9.3469,0.1117,0.57443,0.33145
6.04,9.4595,0.11272,0.57397,0.33173
6.05,9.5735,0.11375,0.57351,0.33201
6.06,9.689,0.11479,0.57304,0.3323
6.07,9.8061,0.11585,0.57255,0.33259
6.08,9.9249,0.11693,0.57207,0.33288
6.09,10.0453,0.11802,0.57157,0.33318
6.1,10.1676,0.11913,0.57107,0.33348
6.11,10.2917,0.12026,0.57056,0.33379
6.12,10.4177,0.1214,0.57004,0.3341
6.13,10.5457,0.12256,0.56951,0.33441
6.14,10.6758,0.12374,0.56898,0.33473
6.15,10.8081,0.12494,0.56844,0.33505
6.16,10.9427,0.12617,0.56789,0.33537
6.17,11.0796,0.12741,0.56733,0.33571
6.18,11.219,0.12867,0.56676,0.33604
6.19,11.361,0.12996,0.56618,0.33638
6.2,11.5056,0.13127,0.56559,0.33673
6.21,11.653,0.1326,0.56499,0.33708
6.22,11.8034,0.13396,0.56438,0.33743
6.23,11.9567,0.13535,0.56377,0.33779
6.24,12.1133,0.13676,0.56314,0.33816
6.25,12.2731,0.13821,0.5625,0.33853
6.26,12.4364,0.13968,0.56185,0.3389
6.27,12.6034,0.14118,0.56118,0.33929
6.28,12.7741,0.14271,0.56051,0.33967
6.29,12.9487,0.14428,0.55982,0.34007
6.3,13.1275,0.14588,0.55912,0.34047
6.31,13.3106,0.14752,0.55841,0.34088
6.32,13.4982,0.14919,0.55768,0.34129
6.33,13.6906,0.15091,0.55694,0.34171
6.34,13.888,0.15266,0.55619,0.34214
6.35,14.0906,0.15446,0.55542,0.34257
6.36,14.2986,0.1563,0.55463,0.34301
6.37,14.5124,0.15819,0.55383,0.34346
6.38,14.7322,0.16012,0.55301,0.34392
6.39,14.9584,0.16211,0.55217,0.34439
6.4,15.1913,0.16415,0.55132,0.34486
6.41,15.4312,0.16625,0.55044,0.34534
6.42,15.6784,0.1684,0.54955,0.34584
6.43,15.9335,0.17061,0.54863,0.34634
6.44,16.1968,0.17289,0.54769,0.34685
6.45,16.4687,0.17524,0.54674,0.34737
6.46,16.7498,0.17766,0.54575,0.34791
6.47,17.0405,0.18015,0.54474,0.34845
6.48,17.3415,0.18271,0.54371,0.34901
6.49,17.6532,0.18536,0.54265,0.34957
6.5,17.9764,0.1881,0.54156,0.35015
6.51,18.3117,0.19093,0.54044,0.35075
6.52,18.6599,0.19385,0.53928,0.35135
6.53,19.0217,0.19687,0.5381,0.35198
6.54,19.398,0.20001,0.53688,0.35261
6.55,19.7897,0.20325,0.53562,0.35327
6.56,20.1977,0.20661,0.53432,0.35393
6.57,20.6232,0.2101,0.53298,0.35462
6.58,21.0673,0.21373,0.5316,0.35533
6.59,21.5312,0.21749,0.53017,0.35605
6.6,22.0162,0.22141,0.52869,0.3568
6.61,22.5238,0.22548,0.52716,0.35756
6.62,23.0556,0.22973,0.52557,0.35835
6.63,23.6132,0.23415,0.52393,0.35917
6.64,24.1985,0.23877,0.52222,0.36
6.65,24.8134,0.24359,0.52044,0.36087
6.66,25.4602,0.24863,0.5186,0.36176
6.67,26.1411,0.2539,0.51668,0.36269
6.68,26.8587,0.25942,0.51468,0.36365
6.69,27.6157,0.2652,0.5126,0.36464
6.7,28.4152,0.27127,0.51042,0.36567
6.71,29.2602,0.27763,0.50815,0.36674
6.72,30.1544,0.28432,0.50579,0.36785
6.73,31.1015,0.29134,0.50332,0.369
6.74,32.1055,0.29874,0.50073,0.3702
6.75,33.1708,0.30653,0.49804,0.37146
6.76,34.302,0.31474,0.49522,0.37276
6.77,35.5043,0.32339,0.49229,0.37413
6.78,36.7829,0.33252,0.48922,0.37556
6.79,38.1433,0.34216,0.48604,0.37706
6.8,39.5915,0.35234,0.48272,0.37864
6.81,41.1334,0.36309,0.47928,0.38029
6.82,42.7754,0.37444,0.47572,0.38202
6.83,44.5235,0.38643,0.47204,0.38385
6.84,46.3838,0.39909,0.46826,0.38577
6.85,48.3618,0.41244,0.46437,0.38779
6.86,50.4625,0.42652,0.4604,0.38993
6.87,52.6897,0.44133,0.45635,0.39218
6.88,55.0456,0.45689,0.45225,0.39456
6.89,57.5305,0.4732,0.44809,0.39707
6.9,60.1418,0.49025,0.4439,0.39972
6.91,62.8734,0.50802,0.43969,0.40251
6.92,65.715,0.52647,0.43547,0.40546
6.93,68.6516,0.54553,0.43124,0.40856
6.94,71.6625,0.56514,0.42703,0.41182
6.95,74.7216,0.58521,0.42284,0.41525
6.96,77.797,0.60561,0.41867,0.41883
6.97,80.8522,0.62621,0.41453,0.42258
6.98,83.8467,0.64689,0.41041,0.42648
6.99,86.7388,0.66748,0.40633,0.43053
7.0,89.4871,0.68784,0.40229,0.43472
7.01,92.0537,0.70781,0.39828,0.43904
7.02,94.4065,0.72726,0.39431,0.44347
7.03,96.5217,0.74605,0.39038,0.448
7.04,98.3847,0.76409,0.38648,0.45261
7.05,99.9913,0.78128,0.38263,0.45728
7.06,101.3467,0.79757,0.37881,0.462
7.07,102.4642,0.81292,0.37502,0.46676
7.08,103.3635,0.82731,0.37128,0.47152
7.09,104.0679,0.84074,0.36757,0.4763
7.1,104.6027,0.85323,0.3639,0.48106
7.11,104.9929,0.86482,0.36026,0.48581
7.12,105.262,0.87553,0.35667,0.49053
7.13,105.4312,0.88543,0.3531,0.49522
7.14,105.5186,0.89454,0.34958,0.49987
7.15,105.5395,0.90294,0.34609,0.50448
7.16,105.5063,0.91065,0.34263,0.50905
7.17,105.4289,0.91774,0.33921,0.51357
7.18,105.3151,0.92426,0.33582,0.51804
7.19,105.1709,0.93024,0.33246,0.52246
7.2,105.001,0.93572,0.32914,0.52683
7.21,104.8089,0.94076,0.32586,0.53115
7.22,104.5974,0.94538,0.3226,0.53541
7.23,104.3686,0.94961,0.31938,0.53963
7.24,104.1242,0.9535,0.31619,0.54379
7.25,103.8654,0.95706,0.31303,0.5479
7.26,103.5935,0.96033,0.30991,0.55195
7.27,103.3091,0.96333,0.30681,0.55596
7.28,103.0131,0.96608,0.30375,0.55991
7.29,102.706,0.9686,0.30072,0.56381
7.3,102.3884,0.97091,0.29772,0.56766
7.31,102.0607,0.97303,0.29474,0.57146
7.32,101.7235,0.97498,0.2918,0.57521
7.33,101.377,0.97676,0.28889,0.5789
7.34,101.0217,0.9784,0.28601,0.58254
7.35,100.6579,0.9799,0.28315,0.58614
7.36,100.2858,0.98127,0.28033,0.58968
7.37,99.9059,0.98253,0.27753,0.59318
7.38,99.5184,0.98369,0.27476,0.59662
7.39,99.1235,0.98475,0.27202,0.60002
7.4,98.7216,0.98572,0.2693,0.60337
7.41,98.313,0.98661,0.26662,0.60667
7.42,97.8977,0.98742,0.26396,0.60992
7.43,97.4762,0.98817,0.26132,0.61312
7.44,97.0487,0.98885,0.25872,0.61628
7.45,96.6153,0.98948,0.25614,0.61939
7.46,96.1763,0.99005,0.25358,0.62246
7.47,95.732,0.99057,0.25106,0.62548
7.48,95.2826,0.99104,0.24855,0.62846
7.49,94.8283,0.99147,0.24608,0.63139
7.5,94.3692,0.99186,0.24362,0.63427
7.51,93.9057,0.99222,0.2412,0.63712
7.52,93.4379,0.99254,0.23879,0.63991
7.53,92.966,0.99283,0.23641,0.64267
7.54,92.4902,0.99309,0.23406,0.64539
7.55,92.0106,0.99332,0.23173,0.64806
7.56,91.5276,0.99353,0.22942,0.65069
7.57,91.0413,0.99372,0.22714,0.65328
7.58,90.5518,0.99388,0.22488,0.65583
7.59,90.0593,0.99402,0.22264,0.65834
7.6,89.564,0.99414,0.22042,0.6608
7.61,89.0661,0.99425,0.21823,0.66323
7.62,88.5657,0.99434,0.21606,0.66563
7.63,88.063,0.99441,0.21391,0.66798
7.64,87.5581,0.99446,0.21179,0.67029
7.65,87.0512,0.9945,0.20968,0.67257
7.66,86.5425,0.99453,0.2076,0.67481
7.67,86.032,0.99454,0.20554,0.67702
7.68,85.52,0.99454,0.2035,0.67919
7.69,85.0065,0.99453,0.20148,0.68132
7.7,84.4917,0.9945,0.19948,0.68342
7.71,83.9757,0.99447,0.1975,0.68548
7.72,83.4586,0.99442,0.19555,0.68751
7.73,82.9406,0.99436,0.19361,0.6895
7.74,82.4218,0.99429,0.19169,0.69146
7.75,81.9023,0.99421,0.18979,0.69339
7.76,81.3821,0.99412,0.18792,0.69528
7.77,80.8615,0.99402,0.18606,0.69715
7.78,80.3404,0.99391,0.18422,0.69898
7.79,79.8191,0.99379,0.1824,0.70078
7.8,79.2975,0.99366,0.1806,0.70254
7.81,78.7759,0.99352,0.17881,0.70428
7.82,78.2542,0.99337,0.17705,0.70599
7.83,77.7325,0.99321,0.17531,0.70767
7.84,77.211,0.99304,0.17358,0.70931
7.85,76.6897,0.99287,0.17187,0.71093
7.86,76.1687,0.99268,0.17018,0.71252
7.87,75.648,0.99248,0.16851,0.71408
7.88,75.1278,0.99227,0.16685,0.71562
7.89,74.6081,0.99204,0.16522,0.71712
7.9,74.0889,0.99181,0.1636,0.7186
7.91,73.5703,0.99157,0.162,0.72005
7.92,73.0525,0.99132,0.16041,0.72147
7.93,72.5353,0.99105,0.15884,0.72287
7.94,72.0189,0.99078,0.15729,0.72424
7.95,71.5034,0.99049,0.15576,0.72559
7.96,70.9887,0.99019,0.15424,0.72691
7.97,70.4749,0.98988,0.15274,0.7282
7.98,69.9621,0.98956,0.15126,0.72947
7.99,69.4503,0.98922,0.14979,0.73072
8.0,68.9396,0.98887,0.14834,0.73194
8.01,68.4299,0.9885,0.14691,0.73314
8.02,67.9213,0.98813,0.14549,0.73431
8.03,67.4139,0.98774,0.14408,0.73546
8.04,66.9076,0.98733,0.1427,0.73659
8.05,66.4025,0.98691,0.14133,0.7377
8.06,65.8986,0.98647,0.13997,0.73878
8.07,65.396,0.98602,0.13863,0.73984
8.08,64.8946,0.98555,0.13731,0.74088
8.09,64.3945,0.98507,0.136,0.7419
8.1,63.8957,0.98457,0.1347,0.74289
8.11,63.3983,0.98405,0.13343,0.74386
8.12,62.9021,0.98351,0.13216,0.74482
8.13,62.4073,0.98296,0.13092,0.74575
8.14,61.9139,0.98238,0.12968,0.74666
8.15,61.4218,0.98179,0.12846,0.74756
8.16,60.9311,0.98118,0.12726,0.74843
8.17,60.4418,0.98054,0.12607,0.74928
8.18,59.9538,0.97989,0.1249,0.75011
8.19,59.4673,0.97921,0.12374,0.75093
8.2,58.9822,0.97851,0.1226,0.75172
8.21,58.4984,0.97779,0.12147,0.7525
8.22,58.0161,0.97704,0.12035,0.75325
8.23,57.5351,0.97627,0.11925,0.75399
8.24,57.0556,0.97548,0.11816,0.75471
8.25,56.5774,0.97466,0.11709,0.75542
8.26,56.1007,0.97381,0.11603,0.7561
8.27,55.6253,0.97294,0.11499,0.75677
8.28,55.1513,0.97204,0.11396,0.75742
8.29,54.6787,0.97111,0.11295,0.75805
8.3,54.2074,0.97015,0.11195,0.75866
8.31,53.7375,0.96916,0.11096,0.75926
8.32,53.269,0.96814,0.10999,0.75984
8.33,52.8018,0.96709,0.10903,0.76041
8.34,52.3359,0.96601,0.10808,0.76096
8.35,51.8713,0.96489,0.10715,0.76149
8.36,51.408,0.96374,0.10624,0.76201
8.37,50.946,0.96256,0.10533,0.76251
8.38,50.4853,0.96134,0.10444,0.76299
8.39,50.0258,0.96008,0.10357,0.76346
8.4,49.5676,0.95878,0.10271,0.76391
8.41,49.1105,0.95745,0.10186,0.76435
8.42,48.6547,0.95607,0.10103,0.76478
8.43,48.2,0.95466,0.10021,0.76518
8.44,47.7464,0.9532,0.0994,0.76558
8.45,47.294,0.9517,0.09861,0.76596
8.46,46.8426,0.95015,0.09783,0.76632
8.47,46.3923,0.94856,0.09707,0.76667
8.48,45.9431,0.94693,0.09632,0.76701
8.49,45.4948,0.94525,0.09558,0.76733
8.5,45.0475,0.94351,0.09486,0.76763
8.51,44.6011,0.94173,0.09415,0.76793
8.52,44.1556,0.9399,0.09345,0.76821
8.53,43.711,0.93802,0.09277,0.76847
8.54,43.2671,0.93608,0.0921,0.76872
8.55,42.8241,0.93409,0.09145,0.76896
8.56,42.3817,0.93204,0.0908,0.76919
8.57,41.94,0.92993,0.09018,0.7694
8.58,41.499,0.92777,0.08956,0.7696
8.59,41.0585,0.92554,0.08896,0.76978
8.6,40.6185,0.92326,0.08838,0.76996
8.61,40.179,0.92091,0.0878,0.77012
8.62,39.7399,0.91849,0.08724,0.77026
8.63,39.3011,0.91601,0.0867,0.7704
8.64,38.8625,0.91346,0.08617,0.77052
8.65,38.4242,0.91084,0.08565,0.77063
8.66,37.9859,0.90815,0.08514,0.77072
8.67,37.5477,0.90539,0.08465,0.77081
8.68,37.1095,0.90255,0.08417,0.77088
8.69,36.6711,0.89964,0.08371,0.77094
8.7,36.2325,0.89665,0.08326,0.77099
8.71,35.7936,0.89358,0.08282,0.77102
8.72,35.3543,0.89043,0.0824,0.77104
8.73,34.9144,0.88719,0.08199,0.77106
8.74,34.474,0.88387,0.08159,0.77105
8.75,34.0328,0.88045,0.08121,0.77104
8.76,33.5908,0.87695,0.08084,0.77102
8.77,33.1478,0.87336,0.08048,0.77098
8.78,32.7037,0.86967,0.08014,0.77093
8.79,32.2584,0.86589,0.07981,0.77087
8.8,31.8117,0.862,0.0795,0.7708
8.81,31.3635,0.85802,0.07919,0.77072
8.82,30.9138,0.85393,0.0789,0.77062
8.83,30.4622,0.84973,0.07863,0.77051
8.84,30.0086,0.84542,0.07837,0.77039
8.85,29.553,0.841,0.07812,0.77026
8.86,29.0951,0.83647,0.07789,0.77012
8.87,28.6348,0.83182,0.07766,0.76997
8.88,28.1718,0.82704,0.07746,0.7698
8.89,27.7061,0.82215,0.07726,0.76962
8.9,27.2373,0.81712,0.07708,0.76944
8.91,26.7654,0.81196,0.07692,0.76923
8.92,26.2902,0.80667,0.07676,0.76902
8.93,25.8114,0.80124,0.07662,0.7688
8.94,25.3288,0.79567,0.0765,0.76856
8.95,24.8423,0.78996,0.07638,0.76832
8.96,24.3516,0.78409,0.07628,0.76806
8.97,23.8565,0.77808,0.0762,0.76778
8.98,23.3568,0.7719,0.07613,0.7675
8.99,22.8524,0.76556,0.07607,0.76721
9.0,22.3429,0.75906,0.07603,0.7669
9.01,21.8283,0.75239,0.076,0.76658
9.02,21.3082,0.74554,0.07598,0.76625
9.03,20.7825,0.73852,0.07598,0.76591
9.04,20.2511,0.73131,0.07599,0.76555
9.05,19.7136,0.72391,0.07602,0.76518
9.06,19.17,0.71632,0.07606,0.7648
9.07,18.6201,0.70854,0.07612,0.76441
9.08,18.0638,0.70055,0.07619,0.764
9.09,17.5008,0.69235,0.07627,0.76358
9.1,16.9312,0.68394,0.07637,0.76315
9.11,16.3549,0.67532,0.07649,0.76271
9.12,15.7717,0.66647,0.07661,0.76225
9.13,15.1816,0.6574,0.07676,0.76178
9.14,14.5848,0.6481,0.07692,0.7613
9.15,13.9812,0.63857,0.0771,0.76081
9.16,13.371,0.62881,0.07729,0.7603
9.17,12.7543,0.6188,0.0775,0.75978
9.18,12.1313,0.60856,0.07772,0.75924
9.19,11.5022,0.59807,0.07796,0.75869
9.2,10.8676,0.58734,0.07822,0.75813
9.21,10.2276,0.57638,0.07849,0.75756
9.22,9.5829,0.56516,0.07878,0.75697
9.23,8.934,0.55372,0.07909,0.75637
9.24,8.2816,0.54203,0.07942,0.75575
9.25,7.6263,0.53012,0.07976,0.75512
9.26,6.969,0.51798,0.08013,0.75448
9.27,6.3107,0.50563,0.08051,0.75383
9.28,5.6524,0.49307,0.08091,0.75316
9.29,4.9951,0.48032,0.08133,0.75248
9.3,4.34,0.46739,0.08177,0.75179
9.31,3.6884,0.45429,0.08223,0.75108
9.32,3.0416,0.44105,0.08271,0.75036
9.33,2.4009,0.42769,0.0832,0.74963
9.34,1.768,0.41423,0.08372,0.74889
9.35,1.144,0.40069,0.08426,0.74814
9.36,0.5307,0.38709,0.08483,0.74737
9.37,-0.0707,0.37348,0.08541,0.7466
9.38,-0.6585,0.35988,0.08601,0.74581
9.39,-1.2316,0.34631,0.08663,0.74501
9.4,-1.7885,0.33282,0.08728,0.7442
9.41,-2.328,0.31943,0.08794,0.74339
9.42,-2.8489,0.30619,0.08862,0.74256
9.43,-3.3504,0.29311,0.08933,0.74173
9.44,-3.8315,0.28024,0.09005,0.74088
9.45,-4.2916,0.2676,0.09079,0.74003
9.46,-4.7301,0.25522,0.09155,0.73917
9.47,-5.1467,0.24314,0.09233,0.73831
9.48,-5.5411,0.23137,0.09313,0.73743
9.49,-5.9134,0.21994,0.09394,0.73655
9.5,-6.2637,0.20887,0.09476,0.73567
9.51,-6.5923,0.19818,0.09561,0.73478
9.52,-6.8996,0.18787,0.09646,0.73389
9.53,-7.1861,0.17795,0.09733,0.73299
9.54,-7.4526,0.16844,0.09821,0.73209
9.55,-7.6996,0.15935,0.09911,0.73118
9.56,-7.9281,0.15066,0.10001,0.73027
9.57,-8.139,0.14237,0.10093,0.72936
9.58,-8.333,0.1345,0.10185,0.72845
9.59,-8.5112,0.12702,0.10278,0.72753
9.6,-8.6745,0.11993,0.10372,0.72661
9.61,-8.8238,0.11322,0.10467,0.72569
9.62,-8.96,0.10688,0.10562,0.72477
9.63,-9.0841,0.1009,0.10658,0.72385
9.64,-9.1969,0.09526,0.10754,0.72293
9.65,-9.2993,0.08996,0.10851,0.72201
9.66,-9.392,0.08497,0.10949,0.72109
9.67,-9.4758,0.08028,0.11046,0.72016
9.68,-9.5514,0.07589,0.11144,0.71924
9.69,-9.6195,0.07177,0.11242,0.71832
9.7,-9.6808,0.06791,0.11341,0.7174
9.71,-9.7357,0.0643,0.11439,0.71647
9.72,-9.7849,0.06092,0.11538,0.71555
9.73,-9.8289,0.05777,0.11637,0.71463
9.74,-9.868,0.05482,0.11736,0.71371
9.75,-9.9028,0.05206,0.11835,0.71279
9.76,-9.9337,0.04949,0.11934,0.71188
9.77,-9.9609,0.0471,0.12033,0.71096
9.78,-9.9849,0.04486,0.12132,0.71004
9.79,-10.0058,0.04278,0.12232,0.70913
9.8,-10.0241,0.04084,0.12331,0.70822
9.81,-10.0398,0.03903,0.1243,0.7073
9.82,-10.0534,0.03735,0.12529,0.70639
9.83,-10.0649,0.03578,0.12628,0.70548
9.84,-10.0746,0.03432,0.12727,0.70457
9.85,-10.0825,0.03297,0.12825,0.70367
9.86,-10.089,0.03171,0.12924,0.70276
9.87,-10.0941,0.03053,0.13023,0.70186
9.88,-10.0979,0.02944,0.13121,0.70096
9.89,-10.1006,0.02843,0.1322,0.70005
9.9,-10.1022,0.02749,0.13318,0.69915
9.91,-10.1029,0.02661,0.13416,0.69826
9.92,-10.1027,0.0258,0.13514,0.69736
9.93,-10.1018,0.02504,0.13612,0.69647
9.94,-10.1001,0.02434,0.1371,0.69557
9.95,-10.0977,0.02369,0.13808,0.69468
9.96,-10.0948,0.02309,0.13905,0.69379
9.97,-10.0914,0.02253,0.14003,0.6929
9.98,-10.0874,0.02201,0.141,0.69201
9.99,-10.083,0.02152,0.14197,0.69113
10.0,-10.0781,0.02107,0.14294,0.69025
10.01,-10.1729,0.02066,0.1439,0.68936
10.02,-10.2589,0.02026,0.14488,0.68848
10.03,-10.3369,0.01987,0.14585,0.6876
10.04,-10.4077,0.0195,0.14683,0.68672
10.05,-10.472,0.01915,0.14781,0.68583
10.06,-10.5303,0.01881,0.14879,0.68495
10.07,-10.5832,0.01849,0.14977,0.68407
10.08,-10.6311,0.01818,0.15076,0.68319
10.09,-10.6746,0.01789,0.15174,0.68231
10.1,-10.714,0.01761,0.15273,0.68143
10.11,-10.7497,0.01735,0.15372,0.68055
10.12,-10.7821,0.0171,0.15471,0.67967
10.13,-10.8113,0.01687,0.15569,0.6788
10.14,-10.8378,0.01664,0.15668,0.67792
10.15,-10.8617,0.01644,0.15767,0.67705
10.16,-10.8833,0.01624,0.15866,0.67617
10.17,-10.9027,0.01605,0.15965,0.6753
10.18,-10.9202,0.01588,0.16064,0.67443
10.19,-10.936,0.01571,0.16163,0.67356
10.2,-10.9501,0.01556,0.16261,0.67269
10.21,-10.9627,0.01542,0.1636,0.67182
10.22,-10.9739,0.01528,0.16459,0.67095
10.23,-10.9839,0.01515,0.16557,0.67009
10.24,-10.9928,0.01504,0.16656,0.66922
10.25,-11.0006,0.01492,0.16754,0.66836
10.26,-11.0075,0.01482,0.16852,0.6675
10.27,-11.0135,0.01472,0.1695,0.66664
10.28,-11.0187,0.01463,0.17049,0.66578
10.29,-11.0231,0.01455,0.17147,0.66492
10.3,-11.0269,0.01447,0.17244,0.66407
10.31,-11.03,0.0144,0.17342,0.66321
10.32,-11.0325,0.01433,0.1744,0.66236
10.33,-11.0346,0.01426,0.17537,0.66151
10.34,-11.0361,0.01421,0.17635,0.66066
10.35,-11.0372,0.01415,0.17732,0.65981
10.36,-11.0378,0.0141,0.17829,0.65896
10.37,-11.0381,0.01405,0.17926,0.65812
10.38,-11.0381,0.01401,0.18023,0.65727
10.39,-11.0377,0.01397,0.1812,0.65643
10.4,-11.037,0.01393,0.18216,0.65559
10.41,-11.036,0.0139,0.18313,0.65475
10.42,-11.0347,0.01387,0.18409,0.65391
10.43,-11.0333,0.01384,0.18505,0.65307
10.44,-11.0315,0.01381,0.18601,0.65224
10.45,-11.0296,0.01378,0.18697,0.6514
10.46,-11.0275,0.01376,0.18793,0.65057
10.47,-11.0252,0.01374,0.18888,0.64974
10.48,-11.0228,0.01372,0.18984,0.64891
10.49,-11.0202,0.01371,0.19079,0.64808
10.5,-11.0174,0.01369,0.19174,0.64725
10.51,-11.0146,0.01368,0.19269,0.64643
10.52,-11.0115,0.01366,0.19364,0.6456
10.53,-11.0084,0.01365,0.19459,0.64478
10.54,-11.0052,0.01364,0.19554,0.64396
10.55,-11.0018,0.01363,0.19648,0.64314
10.56,-10.9984,0.01363,0.19742,0.64232
10.57,-10.9949,0.01362,0.19836,0.64151
10.58,-10.9912,0.01362,0.1993,0.64069
10.59,-10.9875,0.01361,0.20024,0.63988
10.6,-10.9838,0.01361,0.20118,0.63907
10.61,-10.9799,0.0136,0.20212,0.63826
10.62,-10.976,0.0136,0.20305,0.63745
10.63,-10.972,0.0136,0.20398,0.63664
10.64,-10.968,0.0136,0.20491,0.63583
10.65,-10.9639,0.0136,0.20584,0.63503
10.66,-10.9597,0.0136,0.20677,0.63423
10.67,-10.9555,0.0136,0.2077,0.63342
10.68,-10.9513,0.0136,0.20862,0.63262
10.69,-10.947,0.0136,0.20955,0.63182
10.7,-10.9426,0.0136,0.21047,0.63103
10.71,-10.9382,0.01361,0.21139,0.63023
10.72,-10.9338,0.01361,0.21231,0.62944
10.73,-10.9293,0.01361,0.21323,0.62864
10.74,-10.9248,0.01362,0.21414,0.62785
10.75,-10.9203,0.01362,0.21506,0.62706
10.76,-10.9157,0.01362,0.21597,0.62627
10.77,-10.9111,0.01363,0.21688,0.62549
10.78,-10.9064,0.01363,0.21779,0.6247
10.79,-10.9017,0.01364,0.2187,0.62392
10.8,-10.897,0.01364,0.21961,0.62313
10.81,-10.8923,0.01365,0.22051,0.62235
10.82,-10.8875,0.01365,0.22142,0.62157
10.83,-10.8827,0.01366,0.22232,0.62079
10.84,-10.8779,0.01367,0.22322,0.62002
10.85,-10.873,0.01367,0.22412,0.61924
10.86,-10.8681,0.01368,0.22502,0.61847
10.87,-10.8632,0.01369,0.22592,0.61769
10.88,-10.8583,0.01369,0.22681,0.61692
10.89,-10.8533,0.0137,0.22771,0.61615
10.9,-10.8483,0.01371,0.2286,0.61538
10.91,-10.8433,0.01371,0.22949,0.61462
10.92,-10.8383,0.01372,0.23038,0.61385
10.93,-10.8332,0.01373,0.23127,0.61309
10.94,-10.8281,0.01374,0.23215,0.61232
10.95,-10.823,0.01374,0.23304,0.61156
10.96,-10.8179,0.01375,0.23392,0.6108
10.97,-10.8127,0.01376,0.23481,0.61004
10.98,-10.8076,0.01377,0.23569,0.60929
10.99,-10.8024,0.01377,0.23657,0.60853
11.0,-10.7972,0.01378,0.23744,0.60778
11.01,-10.7919,0.01379,0.23832,0.60702
11.02,-10.7867,0.0138,0.2392,0.60627
11.03,-10.7814,0.01381,0.24007,0.60552
11.04,-10.7761,0.01382,0.24094,0.60477
11.05,-10.7708,0.01382,0.24181,0.60403
11.06,-10.7654,0.01383,0.24268,0.60328
11.07,-10.7601,0.01384,0.24355,0.60254
11.08,-10.7547,0.01385,0.24441,0.60179
11.09,-10.7493,0.01386,0.24528,0.60105
11.1,-10.7438,0.01387,0.24614,0.60031
11.11,-10.7384,0.01388,0.247,0.59957
11.12,-10.7329,0.01389,0.24786,0.59883
11.13,-10.7275,0.0139,0.24872,0.5981
11.14,-10.722,0.0139,0.24958,0.59736
11.15,-10.7164,0.01391,0.25044,0.59663
11.16,-10.7109,0.01392,0.25129,0.5959
11.17,-10.7053,0.01393,0.25214,0.59517
11.18,-10.6998,0.01394,0.253,0.59444
11.19,-10.6942,0.01395,0.25385,0.59371
11.2,-10.6886,0.01396,0.2547,0.59298
11.21,-10.6829,0.01397,0.25554,0.59226
11.22,-10.6773,0.01398,0.25639,0.59153
11.23,-10.6716,0.01399,0.25723,0.59081
11.24,-10.6659,0.014,0.25808,0.59009
11.25,-10.6602,0.01401,0.25892,0.58937
11.26,-10.6545,0.01402,0.25976,0.58865
11.27,-10.6487,0.01403,0.2606,0.58793
11.28,-10.6429,0.01404,0.26144,0.58722
11.29,-10.6371,0.01405,0.26227,0.5865
11.3,-10.6313,0.01406,0.26311,0.58579
11.31,-10.6255,0.01407,0.26394,0.58508
11.32,-10.6197,0.01408,0.26477,0.58436
11.33,-10.6138,0.01409,0.2656,0.58366
11.34,-10.6079,0.0141,0.26643,0.58295
11.35,-10.602,0.01411,0.26726,0.58224
11.36,-10.5961,0.01412,0.26808,0.58154
11.37,-10.5902,0.01413,0.26891,0.58083
11.38,-10.5842,0.01414,0.26973,0.58013
11.39,-10.5782,0.01415,0.27055,0.57943
11.4,-10.5722,0.01416,0.27138,0.57873
11.41,-10.5662,0.01417,0.27219,0.57803
11.42,-10.5602,0.01418,0.27301,0.57733
11.43,-10.5541,0.01419,0.27383,0.57664
11.44,-10.5481,0.0142,0.27464,0.57594
11.45,-10.542,0.01421,0.27546,0.57525
11.46,-10.5359,0.01422,0.27627,0.57456
11.47,-10.5297,0.01423,0.27708,0.57387
11.48,-10.5236,0.01424,0.27789,0.57318
11.49,-10.5174,0.01425,0.2787,0.57249
11.5,-10.5112,0.01427,0.2795,0.5718
11.51,-10.505,0.01428,0.28031,0.57112
11.52,-10.4988,0.01429,0.28111,0.57043
11.53,-10.4926,0.0143,0.28192,0.56975
11.54,-10.4863,0.01431,0.28272,0.56907
11.55,-10.4801,0.01432,0.28352,0.56839
11.56,-10.4738,0.01433,0.28432,0.56771
11.57,-10.4674,0.01434,0.28511,0.56703
11.58,-10.4611,0.01435,0.28591,0.56635
11.59,-10.4548,0.01436,0.2867,0.56568
11.6,-10.4484,0.01438,0.28749,0.565
11.61,-10.442,0.01439,0.28829,0.56433
